29	스완지시티	4	1	웨스트햄유나이티드
29	왓포드	1	0	웨스트브로미치알비언
29	토트넘홋스퍼	2	0	허더스필드타운
29	리버풀	2	0	뉴캐슬유나이티드
29	브라이튼&호브알비언	2	1	아스널
29	맨체스터시티	1	0	첼시
29	크리스털팰리스	2	3	맨체스터유나이티드
30	맨체스터유나이티드	2	1	리버풀
30	뉴캐슬유나이티드	3	0	사우샘프턴
30	에버튼	2	0	브라이튼&호브알비언
30	웨스트브로미치알비언	1	4	레스터시티
30	웨스트햄유나이티드	0	3	번리
30	허더스필드타운	0	0	스완지시티
30	첼시	2	1	크리스털팰리스
30	아스널	3	0	왓포드
30	본머스	1	4	토트넘홋스퍼
30	스토크시티	0	2	맨체스터시티
31	본머스	2	1	웨스트브로미치알비언
31	스토크시티	1	2	에버튼
31	허더스필드타운	0	2	크리스털팰리스
31	리버풀	5	0	왓포드
31	번리	1	2	첼시
31	스완지시티	0	1	사우샘프턴
31	레스터시티	3	1	아스널
31	맨체스터시티	3	1	브라이튼&호브알비언
31	토트넘홋스퍼	1	0	뉴캐슬유나이티드
31	웨스트햄유나이티드	0	0	맨체스터유나이티드
32	크리스털팰리스	1	2	리버풀
32	뉴캐슬유나이티드	1	0	허더스필드타운
32	맨체스터유나이티드	2	0	스완지시티
32	브라이튼&호브알비언	0	2	레스터시티
32	왓포드	2	2	본머스
32	웨스트브로미치알비언	1	2	번리
32	웨스트햄유나이티드	3	0	사우샘프턴
32	에버튼	1	3	맨체스터시티
32	아스널	3	0	스토크시티
32	첼시	1	3	토트넘홋스퍼
33	에버튼	0	0	리버풀
33	레스터시티	1	2	뉴캐슬유나이티드
33	본머스	2	2	크리스털팰리스
33	브라이튼&호브알비언	1	1	허더스필드타운
33	스토크시티	1	2	토트넘홋스퍼
33	왓포드	1	2	번리
33	웨스트브로미치알비언	1	1	스완지시티
33	맨체스터시티	2	3	맨체스터유나이티드
33	아스널	3	2	사우샘프턴
33	첼시	1	1	웨스트햄유나이티드
34	사우샘프턴	2	3	첼시
34	번리	2	1	레스터시티
34	스완지시티	1	1	에버튼
34	크리스털팰리스	3	2	브라이튼&호브알비언
34	허더스필드타운	1	0	왓포드
34	리버풀	3	0	본머스
34	토트넘홋스퍼	1	3	맨체스터시티
34	뉴캐슬유나이티드	2	1	아스널
34	맨체스터유나이티드	0	1	웨스트브로미치알비언
